index,id,species,family_name,order_name,hits,source,filtered_hits
222,GCA_001486765.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
223,GCA_001486745.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
224,GCA_001486725.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
225,GCA_001486685.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
226,GCA_001486645.1,Heliconius timareta,Nymphalidae,Lepidoptera,0,GCA,0.0
227,GCA_001486605.1,Heliconius pardalinus,Nymphalidae,Lepidoptera,0,GCA,0.0
228,GCA_001486245.1,Heliconius numata,Nymphalidae,Lepidoptera,0,GCA,0.0
229,GCA_001486125.1,Heliconius hecale,Nymphalidae,Lepidoptera,0,GCA,0.0
230,GCA_001485985.1,Heliconius ethilla,Nymphalidae,Lepidoptera,0,GCA,0.0
231,GCA_001485965.1,Heliconius ismenius,Nymphalidae,Lepidoptera,0,GCA,0.0
232,GCA_001485905.1,Heliconius ethilla,Nymphalidae,Lepidoptera,0,GCA,0.0
233,GCA_001485725.1,Heliconius ismenius,Nymphalidae,Lepidoptera,0,GCA,0.0
234,GCA_001443705.1,Oryctes borbonicus,Scarabaeidae,Coleoptera,0,GCA,0.0
235,GCA_000349065.1,Anopheles quadriannulatus,Culicidae,Diptera,1,GCA,1.0
236,GCA_000349105.1,Anopheles epiroticus,Culicidae,Diptera,0,GCA,0.0
237,GCA_000349145.1,Anopheles dirus,Culicidae,Diptera,1,GCA,1.0
238,GCA_000349165.1,Anopheles christyi,Culicidae,Diptera,1,GCA,1.0
239,GCA_000349185.1,Anopheles arabiensis,Culicidae,Diptera,1,GCA,1.0
240,GCA_000349025.1,Anopheles minimus,Culicidae,Diptera,1,GCA,1.0
241,GCA_000346575.1,Lasioglossum albipes,Halictidae,Hymenoptera,0,GCA,0.0
242,GCA_001404035.1,Nasutitermes exitiosus,Termitidae,Blattodea,0,GCA,0.0
243,GCA_001276565.1,Melipona quadrifasciata,Apidae,Hymenoptera,0,GCA,0.0
244,GCA_001278395.1,Lerema accius,Hesperiidae,Lepidoptera,0,GCA,0.0
245,GCA_001266575.1,Operophtera brumata,Geometridae,Lepidoptera,0,GCA,0.0
246,GCA_000298335.1,Drosophila albomicans,Drosophilidae,Diptera,1,GCA,1.0
247,GCA_000281935.1,Mengenilla moldrzyki,Mengenillidae,Strepsiptera,0,GCA,0.0
248,GCA_000281835.1,Priacma serrata,Cupedidae,Coleoptera,0,GCA,0.0
249,GCA_000265325.1,Lutzomyia longipalpis,Psychodidae,Diptera,1,GCA,1.0
250,GCA_000262795.1,Phlebotomus papatasi,Psychodidae,Diptera,1,GCA,1.0
251,GCA_000341915.2,Megaselia scalaris,Phoridae,Diptera,0,GCA,0.0
252,GCA_001077435.1,Glossina morsitans,Glossinidae,Diptera,1,GCA,1.0
253,GCA_001047195.1,Sarcophagidae sp. BV-2014,Sarcophagidae,Diptera,0,GCA,0.0
254,GCA_001045655.1,Lasius niger,Formicidae,Hymenoptera,0,GCA,0.0
255,GCA_001017535.1,Tipula oleracea,Tipulidae,Diptera,0,GCA,0.0
256,GCA_001017515.1,Tephritis californica,Tephritidae,Diptera,0,GCA,0.0
257,GCA_001017275.1,Calliphora vicina,Calliphoridae,Diptera,0,GCA,0.0
258,GCA_001015235.1,Sphyracephala brevicornis,Diopsidae,Diptera,0,GCA,0.0
259,GCA_001015215.1,Holcocephala fusca,Asilidae,Diptera,0,GCA,0.0
260,GCA_001015175.1,Megaselia abdita,Phoridae,Diptera,1,GCA,1.0
261,GCA_001015145.1,Eristalis dimidiata,Syrphidae,Diptera,0,GCA,0.0
262,GCA_001015115.1,Eutreta diana,Tephritidae,Diptera,0,GCA,0.0
263,GCA_001015075.1,Cirrula hians,Ephydridae,Diptera,0,GCA,0.0
264,GCA_001014945.1,Clogmia albipunctata,Psychodidae,Diptera,0,GCA,0.0
265,GCA_001014935.1,Liriomyza trifolii,Agromyzidae,Diptera,1,GCA,0.0
266,GCA_001014895.1,Hermetia illucens,Stratiomyidae,Diptera,0,GCA,0.0
267,GCA_001014875.1,Condylostylus patibulatus,Dolichopodidae,Diptera,0,GCA,0.0
268,GCA_001014845.1,Mochlonyx cinctipes,Chaoboridae,Diptera,0,GCA,0.0
269,GCA_001014835.1,Lucilia sericata,Calliphoridae,Diptera,0,GCA,0.0
270,GCA_001014815.1,Chaoborus trivitattus,Chaoboridae,Diptera,0,GCA,0.0
271,GCA_001014665.1,Trupanea jonesi,Tephritidae,Diptera,0,GCA,0.0
272,GCA_001014675.1,Ephydra gracilis,Ephydridae,Diptera,0,GCA,0.0
273,GCA_001014575.1,Themira minor,Sepsidae,Diptera,0,GCA,0.0
274,GCA_001014515.1,Glossina morsitans,Glossinidae,Diptera,1,GCA,1.0
275,GCA_001014505.1,Chironomus riparius,Chironomidae,Diptera,0,GCA,0.0
276,GCA_001014435.1,Mayetiola destructor,Cecidomyiidae,Diptera,0,GCA,0.0
277,GCA_001014425.1,Trichoceridae sp. BV-2014,Trichoceridae,Diptera,0,GCA,0.0
278,GCA_001014415.1,Phortica variegata,Drosophilidae,Diptera,1,GCA,1.0
279,GCA_001014335.1,Coboldia fuscipes,Scatopsidae,Diptera,0,GCA,0.0
280,GCA_001012855.1,Hypothenemus hampei,Curculionidae,Coleoptera,1,GCA,1.0
281,GCA_000181055.3,Rhodnius prolixus,Reduviidae,Hemiptera,0,GCA,0.0
282,GCA_000956275.1,Anopheles koliensis,Culicidae,Diptera,1,GCA,1.0
283,GCA_000956255.1,Anopheles punctulatus,Culicidae,Diptera,1,GCA,1.0
284,GCA_000956265.1,Anopheles farauti,Culicidae,Diptera,1,GCA,1.0
285,GCA_000956215.1,Anopheles farauti No. 4,Culicidae,Diptera,1,GCA,1.0
286,GCA_000931545.1,Papilio glaucus,Papilionidae,Lepidoptera,0,GCA,0.0
287,GCA_000833685.1,Dactylopius coccus,Dactylopiidae,Hemiptera,0,GCA,0.0
288,GCA_000819425.1,Apis mellifera,Apidae,Hymenoptera,0,GCA,0.0
289,GCA_000818775.1,Glossina palpalis,Glossinidae,Diptera,0,GCA,0.0
290,GCA_000786525.1,Chironomus tentans,Chironomidae,Diptera,0,GCA,0.0
291,GCA_000786065.1,Piezodorus guildinii,Pentatomidae,Hemiptera,0,GCA,0.0
292,GCA_000775305.1,Belgica antarctica,Chironomidae,Diptera,0,GCA,0.0
293,GCA_000441895.2,Anopheles sinensis,Culicidae,Diptera,0,GCA,0.0
294,GCA_000716385.1,Melitaea cinxia,Nymphalidae,Lepidoptera,0,GCA,0.0
295,GCA_000688715.1,Glossina pallidipes,Glossinidae,Diptera,0,GCA,0.0
296,GCA_000688735.1,Glossina austeni,Glossinidae,Diptera,0,GCA,0.0
297,GCA_000695345.1,Bactrocera tryoni,Tephritidae,Diptera,0,GCA,0.0
298,GCA_000671735.1,Glossina fuscipes,Glossinidae,Diptera,0,GCA,0.0
299,GCA_000671755.1,Glossina brevipalpis,Glossinidae,Diptera,0,GCA,0.0
300,GCA_000473525.2,Anopheles melas,Culicidae,Diptera,1,GCA,1.0
301,GCA_000473845.2,Anopheles merus,Culicidae,Diptera,1,GCA,1.0
302,GCA_000516895.1,Locusta migratoria,Acrididae,Orthoptera,0,GCA,0.0
303,GCA_000211455.3,Anopheles darlingi,Culicidae,Diptera,1,GCA,1.0
304,GCA_000473505.1,Anopheles atroparvus,Culicidae,Diptera,1,GCA,1.0
305,GCA_000473375.1,Anopheles culicifacies,Culicidae,Diptera,1,GCA,1.0
306,GCA_000439205.1,Anopheles nili,Culicidae,Diptera,1,GCA,1.0
307,GCA_000004775.1,Nasonia giraulti,Pteromalidae,Hymenoptera,1,GCA,1.0
308,GCA_000004795.1,Nasonia longicornis,Pteromalidae,Hymenoptera,1,GCA,1.0
