TSA,tsa_id_x,bioproject_x,biosample_x,sex,stage,tissue,raw_tissue,brain,germline,clean_tissue,clean_stage,clean_sex,egg,larvae,pupae,juvenil,adult,tsa_id_y,tax_id,species,family_id,family_name,order_id,order_name,bioproject_y,biosample_y,sequence_read_archive,download_status
GETI00000000.1,GETI,PRJNA81039,SAMN03704948,male,None,None,None,0,0,None,None,male,0,0,0,0,0,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704952,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704952,male,None,None,None,0,0,None,None,male,0,0,0,0,0,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704957,None,adult,None,None,0,0,None,adult,None,0,0,0,0,1,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704957,male,None,None,None,0,0,None,None,male,0,0,0,0,0,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704890,None,None,fat body,fat body,0,0,fat body,None,None,0,0,0,0,0,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704948,None,None,fat body,fat body,0,0,fat body,None,None,0,0,0,0,0,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704952,None,None,hemocyte,hemocyte,0,0,blood,None,None,0,0,0,0,0,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GETI00000000.1,GETI,PRJNA81039,SAMN03704957,None,None,hemocyte,hemocyte,0,0,blood,None,None,0,0,0,0,0,GETI00000000.1,7130,Manduca sexta,7128.0,Sphingidae,7088,Lepidoptera,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891","SRR1576990,SRR1576991,SRR1576992,SRR1576993,SRR1576994,SRR1576995,SRR1576996,SRR1576997,SRR1576998,SRR1576999,SRR1577000,SRR1577001,SRR1577002,SRR1577003,SRR1577004,SRR1577005,SRR1577006,SRR1577007,SRR1577008,SRR1577009,SRR1577010,SRR1577011,SRR1577012,SRR1577013,SRR1577014,SRR1577015,SRR1577016,SRR1577017,SRR1577018,SRR1577019,SRR1577020,SRR1577021,SRR1577022,SRR2659994,SRR2659995,SRR2659996,SRR2659997,SRR2659998,SRR2659999,SRR2660000,SRR2660001,SRR2660002,SRR2660003,SRR2660004,SRR2660005,SRR2660006,SRR2660019,SRR2660031,SRR2660033,SRR2660034,SRR2660035,SRR2660045",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214487,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214487,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214488,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214488,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214489,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214489,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214490,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214490,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214491,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214491,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214492,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214492,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214493,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214493,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214522,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214522,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214655,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214655,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214656,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214656,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214657,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214657,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214658,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214658,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214659,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214659,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214660,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214660,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214661,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214661,not determined,None,None,None,0,0,None,None,undetermined sex,0,0,0,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
GDIO00000000.1,GDIO,PRJNA283919,SAMN05214662,None,pupal,None,None,0,0,None,pupae,None,0,0,1,0,0,GDIO00000000.1,229990,Locusta migratoria manilensis,7002.0,Acrididae,6993,Orthoptera,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957","SRR2037082,SRR2037094,SRR2037099,SRR2037105",True
