tsa_id,tax_id,species,family_id,family_name,order_id,order_name,bioproject,biosample,TSA
GGEH00000000.1,2016772,Papaipema sp. 4 SJO-2017,7100.0,Noctuidae,7088,Lepidoptera,PRJNA392177,SAMN07284861,GGEH
GFGA00000000.1,1936067,Eutolmus rufibarbis,50673.0,Asilidae,7147,Diptera,PRJNA361480,SAMN06234161,GFGA
GFQP00000000.1,41180,Eriocrania semipurpurella,41178.0,Eriocraniidae,7088,Lepidoptera,PRJNA377940,SAMN06480669,GFQP
GGFL00000000.1,43151,Anopheles darlingi,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332484,GGFL
GGFL00000000.1,43151,Anopheles darlingi,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332485,GGFL
GGFK00000000.1,58253,Anopheles triannulatus,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332488,GGFK
GGFJ00000000.1,58244,Anopheles marajoara,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332487,GGFJ
GGFM00000000.1,58242,Anopheles braziliensis,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332486,GGFM
GGFF00000000.1,30067,Anopheles nuneztovari,7157.0,Culicidae,7147,Diptera,PRJNA428765,SAMN08332483,GGFF
GGFG00000000.1,36170,Myrmecia gulosa,36668.0,Formicidae,7399,Hymenoptera,PRJNA429730,SAMN08358205,GGFG
GGEV00000000.1,65038,Planotortrix octo,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243922,SAMN02714767,GGEV
GGEV00000000.1,65038,Planotortrix octo,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243922,SAMN02714768,GGEV
GGEV00000000.1,65038,Planotortrix octo,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243922,SAMN07780261,GGEV
GGET00000000.1,65029,Ctenopseustis herana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236627,SAMN02639469,GGET
GGET00000000.1,65029,Ctenopseustis herana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236627,SAMN02639470,GGET
GGET00000000.1,65029,Ctenopseustis herana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236627,SAMN07775734,GGET
GGEU00000000.1,65035,Planotortrix excessana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243920,SAMN02720828,GGEU
GGEU00000000.1,65035,Planotortrix excessana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243920,SAMN02720829,GGEU
GGEU00000000.1,65035,Planotortrix excessana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA243920,SAMN07775788,GGEU
GEOI00000000.1,197179,Cylas formicarius,122754.0,Brentidae,7041,Coleoptera,PRJNA322367,SAMN05161781,GEOI
GEOI00000000.1,197179,Cylas formicarius,122754.0,Brentidae,7041,Coleoptera,PRJNA322367,SAMN05161782,GEOI
GEOI00000000.1,197179,Cylas formicarius,122754.0,Brentidae,7041,Coleoptera,PRJNA322367,SAMN05161783,GEOI
GEOI00000000.1,197179,Cylas formicarius,122754.0,Brentidae,7041,Coleoptera,PRJNA322367,SAMN05161784,GEOI
GEOI00000000.1,197179,Cylas formicarius,122754.0,Brentidae,7041,Coleoptera,PRJNA322367,SAMN05161785,GEOI
GEOI00000000.1,197179,Cylas formicarius,122754.0,Brentidae,7041,Coleoptera,PRJNA322367,SAMN05161786,GEOI
GFBX00000000.1,58604,Hemideina crassidens,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,SAMN06008186,GFBX
GFBX00000000.1,58604,Hemideina crassidens,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,SAMN06008189,GFBX
GFBW00000000.1,1394545,Hemideina thoracica,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,SAMN06008187,GFBW
GFBW00000000.1,1394545,Hemideina thoracica,108522.0,Anostostomatidae,6993,Orthoptera,PRJNA353021,SAMN06008188,GFBW
GGEO00000000.1,65030,Ctenopseustis obliquana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236626,SAMN02644784,GGEO
GGEO00000000.1,65030,Ctenopseustis obliquana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236626,SAMN02644785,GGEO
GGEO00000000.1,65030,Ctenopseustis obliquana,7139.0,Tortricidae,7088,Lepidoptera,PRJNA236626,SAMN07775789,GGEO
GCOO00000000.1,938169,Phyllodes eyndhovii,7100.0,Noctuidae,7088,Lepidoptera,PRJNA267894,SAMN03247549,GCOO
GCJS00000000.1,214311,Phragmatobia fuliginosa,695564.0,Erebidae,7088,Lepidoptera,PRJNA267893,SAMN03247548,GCJS
GCNU00000000.1,938170,Amata phegea,695564.0,Erebidae,7088,Lepidoptera,PRJNA267859,SAMN03247514,GCNU
GGCK00000000.1,375433,Microplitis mediator,7402.0,Braconidae,7399,Hymenoptera,PRJNA396461,SAMN07426834,GGCK
GGCK00000000.1,375433,Microplitis mediator,7402.0,Braconidae,7399,Hymenoptera,PRJNA396461,SAMN07426835,GGCK
GGCK00000000.1,375433,Microplitis mediator,7402.0,Braconidae,7399,Hymenoptera,PRJNA396461,SAMN07426836,GGCK
GGCK00000000.1,375433,Microplitis mediator,7402.0,Braconidae,7399,Hymenoptera,PRJNA396461,SAMN07426837,GGCK
GGEJ00000000.1,1485382,Copidosoma sosares,29051.0,Encyrtidae,7399,Hymenoptera,PRJNA427910,SAMN08275836,GGEJ
GBWK00000000.1,1115613,Leucospis dorsigera,92434.0,Leucospidae,7399,Hymenoptera,PRJNA252311,SAMN02870329,GBWK
GBVC00000000.1,559132,Metaphycus flavus,29051.0,Encyrtidae,7399,Hymenoptera,PRJNA252130,SAMN02870340,GBVC
GBUU00000000.1,1506745,Ormyrus sp. AD-2014,272228.0,Ormyridae,7399,Hymenoptera,PRJNA252239,SAMN02870358,GBUU
GBPF00000000.1,1462594,Theocolax elegans,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252160,SAMN02870427,GBPF
GBQC00000000.1,261815,Eurytoma brunniventris,75200.0,Eurytomidae,7399,Hymenoptera,PRJNA252308,SAMN02870300,GBQC
GBOV00000000.1,1507160,Philotrypesis parca,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252155,SAMN02870377,GBOV
GBPA00000000.1,1507335,Bootanomyia dorsalis,64155.0,Megastigmidae,7399,Hymenoptera,PRJNA252195,SAMN02870223,GBPA
GCUN00000000.1,303658,Eucharis adscendens,216140.0,Eucharitidae,7399,Hymenoptera,PRJNA272307,SAMN03287652,GCUN
GBMC00000000.1,72267,Trichogramma evanescens,7489.0,Trichogrammatidae,7399,Hymenoptera,PRJNA252243,SAMN02870432,GBMC
GCUU00000000.1,1585314,Elasmus sp. AD-2014,107755.0,Eulophidae,7399,Hymenoptera,PRJNA272303,SAMN03287648,GCUU
GBUE00000000.1,1507106,Brasema neomexicana,7430.0,Eupelmidae,7399,Hymenoptera,PRJNA252133,SAMN02870226,GBUE
GBUD00000000.1,1506747,Oodera sp. AD-2014,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252356,SAMN02870355,GBUD
GBTH00000000.1,1506735,Courtella sp. AD-2014,75187.0,Agaonidae,7399,Hymenoptera,PRJNA252120,SAMN02870269,GBTH
GBTK00000000.1,297830,Aphelinus abdominalis,108385.0,Aphelinidae,7399,Hymenoptera,PRJNA252351,SAMN02870213,GBTK
GBMM00000000.1,459345,Tamarixia radiata,107755.0,Eulophidae,7399,Hymenoptera,PRJNA252131,SAMN02870420,GBMM
GBMN00000000.1,310279,Eupelmus urozonus,7430.0,Eupelmidae,7399,Hymenoptera,PRJNA252250,SAMN02870299,GBMN
GBNE00000000.1,161199,Leptomastix dactylopii,29051.0,Encyrtidae,7399,Hymenoptera,PRJNA252201,SAMN02870327,GBNE
GBNA00000000.1,1507153,Otitesella tsamvi,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252151,SAMN02870361,GBNA
GBPD00000000.1,457090,Sycophila biguttata,75200.0,Eurytomidae,7399,Hymenoptera,PRJNA252140,SAMN02870414,GBPD
GBPB00000000.1,1507142,Lachaisea equicollis,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252138,SAMN02870323,GBPB
GBMI00000000.1,1507162,Podagrion pachymerum,64154.0,Torymidae,7399,Hymenoptera,PRJNA252219,SAMN02870380,GBMI
GBLT00000000.1,1507159,Perilampus aeneus,266245.0,Perilampidae,7399,Hymenoptera,PRJNA252318,SAMN02870373,GBLT
GBWL00000000.1,632107,Pachycrepoideus vindemmiae,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252316,SAMN02870363,GBWL
GBWB00000000.1,1000698,Philocaenus barbarus,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252152,SAMN02870375,GBWB
GBVR00000000.1,337974,Lariophagus distinguendus,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252174,SAMN02870324,GBVR
GBVV00000000.1,162946,Spalangia cameroni,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA252176,SAMN02870400,GBVV
GBVN00000000.1,32400,Encarsia formosa,108385.0,Aphelinidae,7399,Hymenoptera,PRJNA252167,SAMN02870290,GBVN
GBTR00000000.1,1507177,Tanaostigmodes howardii,272299.0,Tanaostigmatidae,7399,Hymenoptera,PRJNA252177,SAMN02870421,GBTR
GBTW00000000.1,1507132,Elisabethiella stueckenbergi,75187.0,Agaonidae,7399,Hymenoptera,PRJNA252158,SAMN02870289,GBTW
GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338419,GFTU
GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338420,GFTU
GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338421,GFTU
GFTU00000000.1,13064,Euscelidius variegatus,30102.0,Cicadellidae,7524,Hemiptera,PRJNA393620,SAMN07338422,GFTU
GGBS00000000.1,27457,Bactrocera dorsalis,7211.0,Tephritidae,7147,Diptera,PRJNA420604,SAMN08116747,GGBS
IACV00000000.1,108931,Nilaparvata lugens,33362.0,Delphacidae,7524,Hemiptera,PRJDB6524,SAMD00106380,IACV
GGAH00000000.1,273928,Trypoxylus dichotomus,7055.0,Scarabaeidae,7041,Coleoptera,PRJNA394040,SAMN07347266,GGAH
GFWQ00000000.1,58824,Plodia interpunctella,7135.0,Pyralidae,7088,Lepidoptera,PRJNA401075,SAMN07594125,GFWQ
GFWQ00000000.1,58824,Plodia interpunctella,7135.0,Pyralidae,7088,Lepidoptera,PRJNA401075,SAMN07594127,GFWQ
GFXV00000000.1,742174,Melanaphis sacchari,27482.0,Aphididae,7524,Hemiptera,PRJNA412816,SAMN07728762,GFXV
GFOS00000000.1,1921105,Rhagovelia antilleana,95677.0,Veliidae,7524,Hemiptera,PRJNA381852,SAMN06689961,GFOS
GFOS00000000.1,1921105,Rhagovelia antilleana,95677.0,Veliidae,7524,Hemiptera,PRJNA381852,SAMN06689962,GFOS
GFOS00000000.1,1921105,Rhagovelia antilleana,95677.0,Veliidae,7524,Hemiptera,PRJNA381852,SAMN06689963,GFOS
GFLV00000000.1,72781,Formica exsecta,36668.0,Formicidae,7399,Hymenoptera,PRJNA213662,SAMN03799245,GFLV
GGAA00000000.1,64902,Nicrophorus orbicollis,57514.0,Silphidae,7041,Coleoptera,PRJNA418182,SAMN08017300,GGAA
GGAA00000000.1,64902,Nicrophorus orbicollis,57514.0,Silphidae,7041,Coleoptera,PRJNA418182,SAMN08017303,GGAA
GGAA00000000.1,64902,Nicrophorus orbicollis,57514.0,Silphidae,7041,Coleoptera,PRJNA418182,SAMN08017304,GGAA
GFZI00000000.1,1185617,Microplitis tuberculifer,7402.0,Braconidae,7399,Hymenoptera,PRJNA416404,SAMN07956009,GFZI
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042660,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042661,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042662,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042663,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042664,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042665,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042666,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042667,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042668,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042669,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042670,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042671,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042672,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042673,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042674,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042675,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042676,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042677,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042678,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042679,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042680,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042681,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042682,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042683,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042684,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042685,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042686,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042687,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042688,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042689,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042690,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042691,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042692,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042693,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042694,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042695,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042696,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042697,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042698,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042699,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042700,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042701,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042702,IAAD
IAAD00000000.1,144036,Pogonomyrmex californicus,36668.0,Formicidae,7399,Hymenoptera,PRJDB4319,SAMD00042703,IAAD
GFWX00000000.1,197161,Ischnura elegans,70895.0,Coenagrionidae,6961,Odonata,PRJNA401426,SAMN07604797,GFWX
GFAB00000000.1,7108,Spodoptera frugiperda,7100.0,Noctuidae,7088,Lepidoptera,PRJNA344686,SAMN05830955,GFAB
GFPC00000000.1,7425,Nasonia vitripennis,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894237,GFPC
GFPB00000000.1,543379,Trichomalopsis sarcophagae,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894236,GFPB
GFPA00000000.1,51948,Urolepis rufipes,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894235,GFPA
GFOZ00000000.1,7426,Nasonia giraulti,7423.0,Pteromalidae,7399,Hymenoptera,PRJNA339536,SAMN05894238,GFOZ
GECQ00000000.1,460024,Murgantia histrionica,160513.0,Pentatomidae,7524,Hemiptera,PRJNA302154,SAMN04267204,GECQ
GECQ00000000.1,460024,Murgantia histrionica,160513.0,Pentatomidae,7524,Hemiptera,PRJNA302154,SAMN04267205,GECQ
GECQ00000000.1,460024,Murgantia histrionica,160513.0,Pentatomidae,7524,Hemiptera,PRJNA302154,SAMN04267206,GECQ
GECQ00000000.1,460024,Murgantia histrionica,160513.0,Pentatomidae,7524,Hemiptera,PRJNA302154,SAMN04267207,GECQ
GFWP00000000.1,113103,Sogatella furcifera,33362.0,Delphacidae,7524,Hemiptera,PRJNA397829,SAMN07522011,GFWP
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522704,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522772,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522884,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522885,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522886,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522887,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522888,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522889,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522890,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522891,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522892,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522893,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522894,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522895,GFVN
GFVN00000000.1,110368,Bicyclus anynana,33415.0,Nymphalidae,7088,Lepidoptera,PRJNA398486,SAMN07522896,GFVN
GFXM00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA407873,SAMN07665547,GFXM
GFXM00000000.1,7038,Bemisia tabaci,7036.0,Aleyrodidae,7524,Hemiptera,PRJNA407873,SAMN07665548,GFXM
GDLA00000000.1,1342029,Larinus minutus,7042.0,Curculionidae,7041,Coleoptera,PRJNA286543,SAMN03799587,GDLA
GDNJ00000000.1,1661495,Heterochelus sp. AD-2015,7055.0,Scarabaeidae,7041,Coleoptera,PRJNA286531,SAMN03799575,GDNJ
GDPL00000000.1,63706,Oreina cacaliae,27439.0,Chrysomelidae,7041,Coleoptera,PRJNA286569,SAMN03799613,GDPL
GDNW00000000.1,186067,Cucujus clavipes,41110.0,Cucujidae,7041,Coleoptera,PRJNA286510,SAMN03799554,GDNW
GDPU00000000.1,1661804,Macrosiagon limbatum,50533.0,Ripiphoridae,7041,Coleoptera,PRJNA286549,SAMN03799593,GDPU
GDMY00000000.1,1661493,Dryops sp. AD-2015,186976.0,Dryopidae,7041,Coleoptera,PRJNA286519,SAMN03799563,GDMY
GDNM00000000.1,1661920,Xylobiops basilaris,92690.0,Bostrichidae,7041,Coleoptera,PRJNA286597,SAMN03799641,GDNM
GDPC00000000.1,295689,Thanasimus formicarius,186087.0,Cleridae,7041,Coleoptera,PRJNA286592,SAMN03799636,GDPC
GDOQ00000000.1,292448,Micromalthus debilis,110040.0,Micromalthidae,7041,Coleoptera,PRJNA286555,SAMN03799599,GDOQ
GDLJ00000000.1,1661808,Anorus arizonicus,110058.0,Dascillidae,7041,Coleoptera,PRJNA286485,SAMN03799530,GDLJ
GDLI00000000.1,1661832,Hypocaccus fitchi,110043.0,Histeridae,7041,Coleoptera,PRJNA286537,SAMN03799581,GDLI
GDPQ00000000.1,296003,Lagria hirta,7065.0,Tenebrionidae,7041,Coleoptera,PRJNA286540,SAMN03799584,GDPQ
GDPR00000000.1,1208885,Hydrochara caraboides,41102.0,Hydrophilidae,7041,Coleoptera,PRJNA286534,SAMN03799578,GDPR
HACL00000000.1,7165,Anopheles gambiae,7157.0,Culicidae,7147,Diptera,PRJEB5712,SAMEA2383447,HACL
GFVY00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA395945,SAMN07175291,GFVY
GFVY00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA395945,SAMN07175292,GFVY
GFVY00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA395945,SAMN07175303,GFVY
GFVY00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA395945,SAMN07175304,GFVY
GFVY00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA395945,SAMN07175305,GFVY
GFVY00000000.1,325643,Clitarchus hookeri,55199.0,Phasmatidae,7020,Phasmatodea,PRJNA395945,SAMN07175306,GFVY
GEXY00000000.1,263994,Megaloprepus caerulatus,126178.0,Pseudostigmatidae,6961,Odonata,PRJNA336267,SAMN05507136,GEXY
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073655,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073656,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073657,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073658,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073659,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073660,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073661,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073662,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073663,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073664,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073665,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073666,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073667,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073668,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073669,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073670,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073671,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073672,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073673,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073674,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073675,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073676,IABS
IABS00000000.1,1202028,Crematogaster osakensis,36668.0,Formicidae,7399,Hymenoptera,PRJDB5484,SAMD00073677,IABS
GFUZ00000000.1,107775,Amphizoa insolens,107773.0,Amphizoidae,7041,Coleoptera,PRJNA398088,SAMN07501457,GFUZ
GETN00000000.1,72366,Scirpophaga incertulas,268499.0,Crambidae,7088,Lepidoptera,PRJNA258113,SAMN03085482,GETN
