,id,species,family_name,order_name,hits,filtered_hits,oskar,prefix_s,project_s,bioproject_s,biosample_ss,contigs_total_length_l,contigs_count_l
808,GEOA00000000.1,Andesiana lamellata,Andesianidae,Lepidoptera,0,0.0,not found,GEOA01,TSA,PRJNA298054,SAMN04155510,89065679,161912
809,GEOD00000000.1,Dryadaula visaliella,Dryadaulidae,Lepidoptera,0,0.0,not found,GEOD01,TSA,PRJNA298054,SAMN04155513,77069377,100254
810,GENP00000000.1,Acanthopteroctetes unifascia,Acanthopteroctetidae,Lepidoptera,0,0.0,not found,GENP01,TSA,PRJNA298054,"SAMN04155506,SAMN04155507",52191271,163807
811,GENN00000000.1,Tineola bisselliella,Tineidae,Lepidoptera,0,0.0,not found,GENN01,TSA,PRJNA298054,SAMN04155521,102299337,113624
812,GENM00000000.1,Thyridopteryx ephemeraeformis,Psychidae,Lepidoptera,0,0.0,not found,GENM01,TSA,PRJNA298054,SAMN02370288,93142386,91333
813,GEOF00000000.1,Eudarcia simulatricella,Meessiidae,Lepidoptera,0,0.0,not found,GEOF01,TSA,PRJNA298054,SAMN04155515,66664555,76166
814,GEOC00000000.1,Dyseriocrania griseocapitella,Eriocraniidae,Lepidoptera,0,0.0,not found,GEOC01,TSA,PRJNA298054,SAMN04155512,33305908,64680
815,GENT00000000.1,Acanthopteroctetes unifascia,Acanthopteroctetidae,Lepidoptera,0,0.0,not found,GENT01,TSA,PRJNA298054,SAMN04155506,32164585,102794
816,GENU00000000.1,Acanthopteroctetes unifascia,Acanthopteroctetidae,Lepidoptera,0,0.0,not found,GENU01,TSA,PRJNA298054,SAMN04155507,14745985,44730
817,GEOS00000000.1,Neopseustis meyricki,Neopseustidae,Lepidoptera,0,0.0,not found,GEOS01,TSA,PRJNA298054,SAMN04329923,145731379,384182
818,GEOK00000000.1,Metaphatus ochraceus,Palaephatidae,Lepidoptera,0,0.0,not found,GEOK01,TSA,PRJNA298054,"SAMN04155516,SAMN04155517",26370588,76806
819,GEVD00000000.1,Meccus pallidipennis,Reduviidae,Hemiptera,0,0.0,not found,GEVD01,TSA,PRJNA323400,SAMN05178550,65831546,65415
820,GEZY00000000.1,Sitophilus oryzae,Curculionidae,Coleoptera,1,1.0,found,GEZY01,TSA,PRJNA341819,"SAMN05790886,SAMN05790887",36666752,42173
821,GDQN00000000.1,Pectinophora gossypiella,Gelechiidae,Lepidoptera,0,0.0,not found,GDQN01,TSA,PRJNA293973,"SAMN04012687,SAMN04012688,SAMN04012689",16315089,11746
822,GEZO00000000.1,Spodoptera litura,Noctuidae,Lepidoptera,0,0.0,not found,GEZO01,TSA,PRJNA283976,SAMN03658569,33090153,31239
823,GEYS00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,0,0.0,not found,GEYS01,TSA,PRJNA341478,"SAMN02397350,SAMN02404668,SAMN02596125",29292887,31767
824,GEXM00000000.1,Oxysternon conspicillatum,Scarabaeidae,Coleoptera,0,0.0,not found,GEXM01,TSA,PRJNA339294,SAMN05589108,32112038,27567
825,GEWY00000000.1,Reticulitermes flavipes,Rhinotermitidae,Blattodea,0,0.0,not found,GEWY01,TSA,PRJNA336029,SAMN05473224,16837395,31129
826,GBRX00000000.1,Glossina palpalis gambiensis,Glossinidae,Diptera,1,1.0,found,GBRX01,TSA,PRJNA260242,SAMN03019587,34575016,16195
827,GEBQ00000000.1,Graphocephala atropunctata,Cicadellidae,Hemiptera,0,0.0,not found,GEBQ01,TSA,PRJNA299492,"SAMN04208332,SAMN04208333,SAMN04208334",54314135,32270
828,GECU00000000.1,Homalodisca liturata,Cicadellidae,Hemiptera,0,0.0,not found,GECU01,TSA,PRJNA303151,"SAMN04293489,SAMN04293490,SAMN04293491",57066937,37937
829,GECZ00000000.1,Cuerna arida,Cicadellidae,Hemiptera,0,0.0,not found,GECZ01,TSA,PRJNA303150,"SAMN04292971,SAMN04292972,SAMN04292973",47876092,32471
830,GEDC00000000.1,Clastoptera arizonana,Clastopteridae,Hemiptera,0,0.0,not found,GEDC01,TSA,PRJNA303152,"SAMN04293493,SAMN04293494,SAMN04293495",78225081,31809
831,GELG00000000.1,Diachasmimorpha longicaudata,Braconidae,Hymenoptera,0,0.0,not found,GELG01,TSA,PRJNA317427,"SAMN04607348,SAMN04607357,SAMN04607362",28098438,51622
832,GEUD00000000.1,Callosobruchus maculatus,Chrysomelidae,Coleoptera,1,0.0,not found,GEUD01,TSA,PRJNA309272,"SAMN04435271,SAMN04435272,SAMN04435273,SAMN04435274,SAMN04435275,SAMN04435276,SAMN04435277,SAMN04435278,SAMN04435279,SAMN04435280,SAMN04435281,SAMN04435282,SAMN04435283,SAMN04435284,SAMN04435285,SAMN04435286,SAMN04435287,SAMN04435288,SAMN04435289,SAMN04435290,SAMN04435291,SAMN04435292,SAMN04435293,SAMN04435294,SAMN04435295,SAMN04435296,SAMN04435297,SAMN04435298,SAMN04435299,SAMN04435300,SAMN04435301,SAMN04435302,SAMN04435303,SAMN04435304,SAMN04435305,SAMN04435306,SAMN04435307,SAMN04435308,SAMN04435309,SAMN04435310,SAMN04435311,SAMN04435312,SAMN04435313,SAMN04435314,SAMN04435315,SAMN04435316,SAMN04435317,SAMN04435318,SAMN04435319,SAMN04435320,SAMN04435321",198936610,217597
833,GEUH00000000.1,Callosobruchus maculatus,Chrysomelidae,Coleoptera,1,0.0,not found,GEUH01,TSA,PRJNA309272,SAMN04435271,64511390,65796
834,GEUE00000000.1,Callosobruchus maculatus,Chrysomelidae,Coleoptera,1,0.0,not found,GEUE01,TSA,PRJNA309272,SAMN04435272,75992708,78629
835,GEUF00000000.1,Callosobruchus maculatus,Chrysomelidae,Coleoptera,3,1.0,found,GEUF01,TSA,PRJNA309272,SAMN04435273,74111463,71503
836,GETI00000000.1,Manduca sexta,Sphingidae,Lepidoptera,0,0.0,not found,GETI01,TSA,PRJNA81039,"SAMN03009840,SAMN03009841,SAMN03009842,SAMN03009843,SAMN03009844,SAMN03009845,SAMN03009846,SAMN03009847,SAMN03009848,SAMN03009849,SAMN03009850,SAMN03009851,SAMN03009852,SAMN03009853,SAMN03009854,SAMN03009855,SAMN03009856,SAMN03009857,SAMN03009858,SAMN03009859,SAMN03009860,SAMN03009861,SAMN03009862,SAMN03009863,SAMN03009864,SAMN03009865,SAMN03009866,SAMN03009867,SAMN03009868,SAMN03009869,SAMN03009870,SAMN03009871,SAMN03009872,SAMN03009873,SAMN03009874,SAMN03009875,SAMN03009876,SAMN03009877,SAMN03009878,SAMN03009879,SAMN03009880,SAMN03009881,SAMN03009882,SAMN03009883,SAMN03009884,SAMN03009885,SAMN03009886,SAMN03009887,SAMN03009888,SAMN03009889,SAMN03009890,SAMN03009891",255599061,334069
837,GDIO00000000.1,Locusta migratoria manilensis,Acrididae,Orthoptera,0,0.0,not found,GDIO01,TSA,PRJNA283919,"SAMN03704890,SAMN03704948,SAMN03704952,SAMN03704957",46444654,50791
838,GETQ00000000.1,Rhagoletis pomonella,Tephritidae,Diptera,0,0.0,not found,GETQ01,TSA,PRJNA324814,"SAMN05214487,SAMN05214488,SAMN05214489,SAMN05214490,SAMN05214491,SAMN05214492,SAMN05214493,SAMN05214522,SAMN05214655,SAMN05214656,SAMN05214657,SAMN05214658,SAMN05214659,SAMN05214660,SAMN05214661,SAMN05214662,SAMN05214684",199810160,321610
839,GDVG00000000.1,Clitarchus hookeri,Phasmatidae,Phasmatodea,0,0.0,not found,GDVG01,TSA,PRJNA286351,SAMN04005136,16669035,27698
840,GEOW00000000.1,Photinus pyralis,Lampyridae,Coleoptera,0,0.0,not found,GEOW01,TSA,PRJNA321737,SAMN05001774,117954951,174087
841,GESP00000000.1,Spodoptera frugiperda,Noctuidae,Lepidoptera,0,0.0,not found,GESP01,TSA,PRJNA318819,SAMN04868322,148221666,145847
842,GDKW00000000.1,Rhodnius neglectus,Reduviidae,Hemiptera,0,0.0,not found,GDKW01,TSA,PRJNA292130,SAMN03975952,4920587,4230
843,GCZW00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GCZW01,TSA,PRJNA282153,SAMN03567662,53998946,73733
844,GBFE00000000.1,Locusta migratoria,Acrididae,Orthoptera,0,0.0,not found,GBFE01,TSA,PRJNA245374,SAMN02737055,4604809,5233
845,GAPR00000000.1,Diadromus collaris,Ichneumonidae,Hymenoptera,0,0.0,not found,GAPR01,TSA,PRJNA225661,SAMN02388840,27331503,38277
846,GAQF00000000.1,Cotesia vestalis,Braconidae,Hymenoptera,0,0.0,not found,GAQF01,TSA,PRJNA227317,SAMN02401328,18367173,31146
847,GABB00000000.1,Archaeopsylla erinacei,Pulicidae,Siphonaptera,0,0.0,not found,GABB01,TSA,PRJNA181025,SAMN01737642,22429870,35270
848,GELL00000000.1,Megalopta genalis,Halictidae,Hymenoptera,0,0.0,not found,GELL01,TSA,PRJNA282469,"SAMN03570372,SAMN03570373,SAMN03570374",142150050,102212
849,GEIF00000000.1,Periplaneta americana,Blattidae,Blattodea,0,0.0,not found,GEIF01,TSA,PRJNA315589,"SAMN04577824,SAMN04577829,SAMN04577835",45387708,78837
850,GEDY00000000.1,Halyomorpha halys,Pentatomidae,Hemiptera,0,0.0,not found,GEDY01,TSA,PRJNA263732,SAMN03285400,36835800,64549
851,GEDM00000000.1,Neodiprion lecontei,Diprionidae,Hymenoptera,0,0.0,not found,GEDM01,TSA,PRJNA280451,SAMN04302197,8047854,12447
852,GDKB00000000.1,Cydia pomonella,Tortricidae,Lepidoptera,0,0.0,not found,GDKB01,TSA,PRJNA289066,"SAMN03840883,SAMN03840886,SAMN03840888",82414,59
853,GDUN00000000.1,Aedes aegypti,Culicidae,Diptera,0,0.0,not found,GDUN01,TSA,PRJNA298896,SAMN04168647,2544753,1182
854,GDHC00000000.1,Lygus hesperus,Miridae,Hemiptera,0,0.0,not found,GDHC01,TSA,PRJNA284294,"SAMN01831325,SAMN02222160,SAMN02222161,SAMN02222162,SAMN02222163,SAMN02222164,SAMN02222165,SAMN02222166,SAMN02222167,SAMN02679940,SAMN02679941,SAMN02679942,SAMN02679943,SAMN02679944,SAMN02679945,SAMN02679946,SAMN02679947,SAMN02679948,SAMN03792993,SAMN03792994,SAMN03792995",45687929,22022
855,GEDO00000000.1,Conogethes punctiferalis,Crambidae,Lepidoptera,0,0.0,not found,GEDO01,TSA,PRJNA304355,SAMN04299556,74346,69
856,GCET00000000.1,Coptotermes gestroi,Rhinotermitidae,Blattodea,0,0.0,not found,GCET01,TSA,PRJNA260184,"SAMN03018469,SAMN03018470",58598004,107061
857,GCJP00000000.1,Biston suppressaria,Geometridae,Lepidoptera,0,0.0,not found,GCJP01,TSA,PRJNA273898,SAMN03301663,55461517,69761
858,GEEA00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,1,1.0,found,GEEA01,TSA,PRJNA292631,SAMN03982873,35035899,39624
859,GEEF00000000.1,Leptinotarsa decemlineata,Chrysomelidae,Coleoptera,1,0.0,not found,GEEF01,TSA,PRJNA297027,"SAMN04112811,SAMN04122824,SAMN04122838",192666432,197677
860,GDAI00000000.1,Tabanus bromius,Tabanidae,Diptera,0,0.0,not found,GDAI01,TSA,PRJNA283639,SAMN03653681,3188457,3043
861,GAPW00000000.1,Aedes albopictus,Culicidae,Diptera,0,0.0,not found,GAPW01,TSA,PRJNA223166,SAMN02378353,6600125,6881
862,GCEQ00000000.1,Psyttalia lounsburyi,Braconidae,Hymenoptera,0,0.0,not found,GCEQ01,TSA,PRJNA262711,"SAMN03085504,SAMN03085507",27782886,15881
863,GCDX00000000.1,Psyttalia concolor,Braconidae,Hymenoptera,0,0.0,not found,GCDX01,TSA,PRJNA262710,SAMN03085503,15790126,14749
864,GCZT00000000.1,Aedes albopictus,Culicidae,Diptera,1,0.0,not found,GCZT01,TSA,PRJNA279095,SAMN03447158,16445006,8176
865,GEFG00000000.1,Cephus cinctus,Cephidae,Hymenoptera,0,0.0,not found,GEFG01,TSA,PRJNA302015,"SAMN04362882,SAMN04362884",69174422,77058
866,GBZS00000000.1,Spodoptera litura,Noctuidae,Lepidoptera,0,0.0,not found,GBZS01,TSA,PRJNA270564,SAMN03267225,33163605,60192
867,GEFD00000000.1,Cephus cinctus,Cephidae,Hymenoptera,0,0.0,not found,GEFD01,TSA,PRJNA302015,"SAMN04362879,SAMN04362880,SAMN04362881",63753408,30319
868,GEEY00000000.1,Cephus cinctus,Cephidae,Hymenoptera,0,0.0,not found,GEEY01,TSA,PRJNA302015,SAMN04263466,45444096,24267
869,GEES00000000.1,Neodiprion lecontei,Diprionidae,Hymenoptera,0,0.0,not found,GEES01,TSA,PRJNA280451,"SAMN04302192,SAMN04302193,SAMN04302194,SAMN04302195,SAMN04302196,SAMN04302197,SAMN04302198",54319644,77997
870,GAWS00000000.2,Periplaneta americana,Blattidae,Blattodea,0,0.0,not found,GAWS02,TSA,PRJNA219590,SAMN02047124,41719443,54937
871,GAXH00000000.2,Parides eurimedes,Papilionidae,Lepidoptera,0,0.0,not found,GAXH02,TSA,PRJNA219589,SAMN02047186,34502055,30635
872,GAUM00000000.2,Machilis hrabei,Machilidae,Archaeognatha,0,0.0,not found,GAUM02,TSA,PRJNA219574,SAMN02047109,34457995,44661
873,GAZD00000000.2,Lipara lucens,Chloropidae,Diptera,1,1.0,found,GAZD02,TSA,PRJNA219572,SAMN02047130,34432740,33383
874,GATA00000000.2,Meloe violaceus,Meloidae,Coleoptera,0,0.0,not found,GATA02,TSA,PRJNA219578,SAMN02047163,21633730,20011
875,GAST00000000.2,Polyommatus icarus,Lycaenidae,Lepidoptera,0,0.0,not found,GAST02,TSA,PRJNA219596,SAMN02047136,26395829,31374
876,GASS00000000.2,Platycentropus radiatus,Limnephilidae,Trichoptera,1,1.0,found,GASS02,TSA,PRJNA219594,SAMN02047196,20768758,29522
877,GAUZ00000000.2,Stenobothrus lineatus,Acrididae,Orthoptera,0,0.0,not found,GAUZ02,TSA,PRJNA219602,SAMN02047137,43527895,57778
878,GASN00000000.2,Thermobia domestica,Lepismatidae,Zygentoma,0,0.0,not found,GASN02,TSA,PRJNA219608,SAMN02047119,52394085,68388
879,GAZM00000000.2,Stylops melittae,Stylopidae,Strepsiptera,0,0.0,not found,GAZM02,TSA,PRJNA219603,SAMN02047139,27850970,19820
880,GAVB00000000.2,Triodia sylvina,Hepialidae,Lepidoptera,0,0.0,not found,GAVB02,TSA,PRJNA219615,SAMN02047133,35795170,41912
881,GAXZ00000000.2,Trichocera saltator,Trichoceridae,Diptera,0,0.0,not found,GAXZ02,TSA,PRJNA219613,SAMN02047162,33962090,46623
882,GAVA00000000.2,Triarthria setipennis,Tachinidae,Diptera,2,1.0,found,GAVA02,TSA,PRJNA219612,SAMN02047117,28004988,24801
883,GAZB00000000.2,Lepicerus sp. AD-2013,Lepiceridae,Coleoptera,0,0.0,not found,GAZB02,TSA,PRJNA219569,SAMN02047177,57905946,96025
884,GAWP00000000.2,Grylloblatta bifratrilecta,Grylloblattidae,Grylloblattodea,0,0.0,not found,GAWP02,TSA,PRJNA219561,SAMN02047192,34376786,46310
885,GAXA00000000.2,Isonychia bicolor,Isonychiidae,Ephemeroptera,0,0.0,not found,GAXA02,TSA,PRJNA219568,SAMN02047198,30144489,38703
886,GASG00000000.2,Yponomeuta evonymellus,Yponomeutidae,Lepidoptera,0,0.0,not found,GASG02,TSA,PRJNA219619,SAMN02047146,31892665,38838
887,GAYB00000000.2,Zygaena fausta,Zygaenidae,Lepidoptera,0,0.0,not found,GAYB02,TSA,PRJNA219621,SAMN02047113,28519579,33791
888,GAWT00000000.2,Empusa pennata,Empusidae,Mantodea,0,0.0,not found,GAWT02,TSA,PRJNA219551,SAMN02047168,47922814,69354
889,GAUK00000000.2,Ephemera danica,Ephemeridae,Ephemeroptera,0,0.0,not found,GAUK02,TSA,PRJNA219552,SAMN02047152,29838740,36360
890,GAYP00000000.2,Ctenocephalides felis,Pulicidae,Siphonaptera,0,0.0,not found,GAYP02,TSA,PRJNA219547,SAMN02047194,24772627,20283
891,GATY00000000.2,Chrysis viridula,Chrysididae,Hymenoptera,2,1.0,found,GATY02,TSA,PRJNA219540,SAMN02047158,31779395,25084
892,GAYK00000000.2,Boreus hyemalis,Boreidae,Mecoptera,1,1.0,found,GAYK02,TSA,PRJNA219533,SAMN02047164,34126420,38241
893,GAZQ00000000.2,Aretaon asperrimus,Heteropterygidae,Phasmatodea,0,0.0,not found,GAZQ02,TSA,PRJNA219526,SAMN02047129,38301498,45083
894,GATH00000000.2,Bittacus pilicornis,Bittacidae,Mecoptera,0,0.0,not found,GATH02,TSA,PRJNA219530,SAMN02047197,7551952,13298
895,GDKA00000000.1,Rhynchophorus ferrugineus,Curculionidae,Coleoptera,0,0.0,not found,GDKA01,TSA,PRJNA275430,SAMN03344737,30476589,35241
896,GDAR00000000.1,Dendroctonus ponderosae,Curculionidae,Coleoptera,1,0.0,not found,GDAR01,TSA,PRJNA269763,"SAMN03256981,SAMN03256982,SAMN03256983,SAMN03256984,SAMN03256985,SAMN03256986,SAMN03256987,SAMN03256988,SAMN03256989,SAMN03256990,SAMN03256991,SAMN03256992,SAMN03256993,SAMN03256994,SAMN03256995,SAMN03256996,SAMN03256997,SAMN03256998,SAMN03256999,SAMN03257000,SAMN03257001,SAMN03257002,SAMN03257003,SAMN03257004,SAMN03257005,SAMN03257006,SAMN03257007,SAMN03257008,SAMN03257009,SAMN03257010,SAMN03257011,SAMN03257012",44497864,26066
897,GECT00000000.1,Pteromalus puparum,Pteromalidae,Hymenoptera,1,1.0,found,GECT01,TSA,PRJNA276955,SAMN03382593,34842433,39468
898,GAXX00000000.2,Rhyacophila fasciata,Rhyacophilidae,Trichoptera,0,0.0,not found,GAXX02,TSA,PRJNA219600,SAMN02047161,17440114,34700
899,GAVM00000000.2,Hydroptila sp. AD-2013,Hydroptilidae,Trichoptera,1,1.0,found,GAVM02,TSA,PRJNA219566,SAMN02047190,25429103,25293
900,GECN00000000.1,Diachasma alloeum,Braconidae,Hymenoptera,1,1.0,found,GECN01,TSA,PRJNA283787,"SAMN03656147,SAMN03656148",112635971,131607
901,GEDK00000000.1,Neodiprion lecontei,Diprionidae,Hymenoptera,0,0.0,not found,GEDK01,TSA,PRJNA280451,SAMN04302192,9420537,14044
902,GEDB00000000.1,Polistes dominula,Vespidae,Hymenoptera,0,0.0,not found,GEDB01,TSA,PRJNA291219,"SAMN03940809,SAMN03940810,SAMN03940811,SAMN03940812,SAMN03940813,SAMN03940814,SAMN03940815,SAMN03940816,SAMN03940817,SAMN03940818,SAMN03940819",122055285,157141
903,GBIJ00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GBIJ01,TSA,PRJNA255986,SAMN02934455,45762509,68512
904,GBII00000000.1,Bemisia tabaci,Aleyrodidae,Hemiptera,0,0.0,not found,GBII01,TSA,PRJNA255988,SAMN02934457,67220885,51123
905,GECM00000000.1,Drosophila montana,Drosophilidae,Diptera,1,1.0,found,GECM01,TSA,PRJNA300939,"SAMN02898087,SAMN02898088,SAMN02898089,SAMN02898091,SAMN02898092,SAMN02898096,SAMN04231168,SAMN04231169,SAMN04231170,SAMN04231171,SAMN04231172,SAMN04231173,SAMN04231174,SAMN04231175,SAMN04231176,SAMN04231177",14757969,31233
906,GBSB00000000.1,Diabrotica virgifera virgifera,Chrysomelidae,Coleoptera,0,0.0,not found,GBSB01,TSA,PRJNA260164,SAMN03078468,42172715,26091
907,GDQV00000000.1,Arachnocampa luminosa,Keroplatidae,Diptera,1,1.0,found,GDQV01,TSA,PRJNA290397,"SAMN04029109,SAMN04029110,SAMN04029111,SAMN04029112,SAMN04029113,SAMN04029114",187243681,196675
908,GBXD00000000.1,Helicoverpa armigera,Noctuidae,Lepidoptera,0,0.0,not found,GBXD01,TSA,PRJNA264881,"SAMN03120571,SAMN03144199,SAMN03144200,SAMN03144201,SAMN03144202,SAMN03144203",64482901,37694
909,GBUH00000000.1,Chrysomela populi,Chrysomelidae,Coleoptera,0,0.0,not found,GBUH01,TSA,PRJNA212154,SAMN02374897,19331,9
910,GDJM00000000.1,Cotesia rubecula,Braconidae,Hymenoptera,1,1.0,found,GDJM01,TSA,PRJNA289731,SAMN03857491,85930017,38830
911,GBYH00000000.1,Cimex lectularius,Cimicidae,Hemiptera,0,0.0,not found,GBYH01,TSA,PRJNA264998,SAMN03144972,37122276,39124
912,GBSU00000000.1,Aphis glycines,Aphididae,Hemiptera,0,0.0,not found,GBSU01,TSA,PRJNA231526,"SAMN00008645,SAMN02442870",39457176,55368
913,GAUP00000000.2,Cotesia vestalis,Braconidae,Hymenoptera,1,0.0,not found,GAUP02,TSA,PRJNA219545,SAMN02047178,23742557,26644
914,GAYL00000000.2,Cosmioperla kuna,Eustheniidae,Plecoptera,0,0.0,not found,GAYL02,TSA,PRJNA219544,SAMN02047101,21426079,32861
915,GDRP00000000.1,Bactrocera dorsalis,Tephritidae,Diptera,0,0.0,not found,GDRP01,TSA,PRJNA238151,SAMN02596125,18959567,26084
916,GATC00000000.2,Nemophora degeerella,Adelidae,Lepidoptera,2,2.0,found,GATC02,TSA,PRJNA219581,SAMN02047104,35285944,37393
917,GAUH00000000.2,Panorpa vulgaris,Panorpidae,Mecoptera,1,1.0,found,GAUH02,TSA,PRJNA219588,SAMN02047142,21484334,23697
918,GAZE00000000.2,Mastotermes darwiniensis,Mastotermitidae,Blattodea,0,0.0,not found,GAZE02,TSA,PRJNA219576,SAMN02047123,87598331,170919
919,GAUG00000000.2,Meinertellus cundinamarcensis,Meinertellidae,Archaeognatha,0,0.0,not found,GAUG02,TSA,PRJNA219577,SAMN02047182,38645703,56838
920,GAXY00000000.2,Leptopilina clavipes,Figitidae,Hymenoptera,2,2.0,found,GAXY02,TSA,PRJNA219570,SAMN02047179,22874142,21192
921,GASE00000000.2,Prorhinotermes simplex,Rhinotermitidae,Blattodea,0,0.0,not found,GASE02,TSA,PRJNA219597,SAMN02047122,50129484,54501
922,GAVV00000000.2,Pseudomallada prasinus,Chrysopidae,Neuroptera,0,0.0,not found,GAVV02,TSA,PRJNA219548,SAMN02047105,44743214,59981
923,GAZT00000000.2,Prosarthria teretrirostris,Proscopiidae,Orthoptera,0,0.0,not found,GAZT02,TSA,PRJNA219598,SAMN02047125,29162836,45673
924,GASO00000000.2,Tricholepidion gertschi,Lepidotrichidae,Zygentoma,0,0.0,not found,GASO02,TSA,PRJNA219614,SAMN02047188,40149733,49924
925,GAZA00000000.2,Haploembia palaui,Oligotomidae,Embioptera,0,0.0,not found,GAZA02,TSA,PRJNA219565,SAMN02047183,41792000,108683
926,GASY00000000.2,Dyseriocrania subpurpurella,Eriocraniidae,Lepidoptera,0,0.0,not found,GASY02,TSA,PRJNA219549,SAMN02047140,25266482,33856
927,GAUX00000000.2,Ceuthophilus sp. AD-2013,Rhaphidophoridae,Orthoptera,0,0.0,not found,GAUX02,TSA,PRJNA219538,SAMN02047189,43554971,57079
928,GAWK00000000.2,Ceratophyllus gallinae,Ceratophyllidae,Siphonaptera,0,0.0,not found,GAWK02,TSA,PRJNA219536,SAMN02047116,23777794,19669
929,GAYH00000000.2,Conwentzia psociformis,Coniopterygidae,Neuroptera,0,0.0,not found,GAYH02,TSA,PRJNA219541,SAMN02047147,35701115,33671
930,GAYJ00000000.2,Atelura formicaria,Nicoletiidae,Zygentoma,1,1.0,found,GAYJ02,TSA,PRJNA219527,SAMN02047107,40373420,51705
931,GATJ00000000.2,Bibio marci,Bibionidae,Diptera,0,0.0,not found,GATJ02,TSA,PRJNA219529,SAMN02047144,16765349,27747
932,GATI00000000.2,Bombylius major,Bombyliidae,Diptera,1,1.0,found,GATI02,TSA,PRJNA219532,SAMN02047145,19889524,25703
933,GBYD00000000.1,Euwallacea fornicatus,Curculionidae,Coleoptera,5,0.0,not found,GBYD01,TSA,PRJNA260703,SAMN03018261,153005061,93253
934,GCLM00000000.1,Aedes albopictus,Culicidae,Diptera,1,1.0,found,GCLM01,TSA,PRJNA278340,"SAMN03390057,SAMN03390060,SAMN03390061,SAMN03390062,SAMN03390063,SAMN03390064,SAMN03390065",94410927,90722
935,GBCW00000000.1,Agrotis segetum,Noctuidae,Lepidoptera,0,0.0,not found,GBCW01,TSA,PRJNA244025,SAMN02721400,45484873,62115
936,GDAV00000000.1,Musca domestica,Muscidae,Diptera,0,0.0,not found,GDAV01,TSA,PRJNA279218,SAMN03438122,47741075,89776
937,GDLS00000000.1,Hypothenemus hampei,Curculionidae,Coleoptera,1,1.0,found,GDLS01,TSA,PRJNA279497,SAMN03448479,15181674,17132
938,GDKS00000000.1,Anopheles sinensis,Culicidae,Diptera,2,0.0,not found,GDKS01,TSA,PRJNA293400,SAMN04002516,24534251,45217
939,GDKQ00000000.1,Nicrophorus vespilloides,Silphidae,Coleoptera,0,0.0,not found,GDKQ01,TSA,PRJNA285436,"SAMN03753827,SAMN03753828,SAMN03753829,SAMN03753830,SAMN03753831,SAMN03753832,SAMN03753833,SAMN03753834,SAMN03753835,SAMN03753836,SAMN03753837,SAMN03753838,SAMN03753839,SAMN03753840,SAMN03753841,SAMN03753842,SAMN03753843,SAMN03753844,SAMN03753845,SAMN03753846,SAMN03753847,SAMN03753848,SAMN03753849,SAMN03753850",35402195,17019
940,GCTM00000000.1,Spodoptera frugiperda,Noctuidae,Lepidoptera,0,0.0,not found,GCTM01,TSA,PRJNA271593,SAMN03401150,47362877,24016
941,GAPE00000000.1,Brassicogethes aeneus,Nitidulidae,Coleoptera,1,1.0,found,GAPE01,TSA,PRJNA223353,SAMN02378901,62276845,37441
942,GAKG00000000.1,Cotesia vestalis,Braconidae,Hymenoptera,0,0.0,not found,GAKG01,TSA,PRJNA186892,SAMN01892541,27114579,30024
943,GBGD00000000.1,Panstrongylus megistus,Reduviidae,Hemiptera,0,0.0,not found,GBGD01,TSA,PRJNA249079,SAMN02808717,5355622,3702
944,GALO00000000.1,Apis mellifera carnica,Apidae,Hymenoptera,0,0.0,not found,GALO01,TSA,PRJNA209400,SAMN02212676,149740294,52177
945,GBEU00000000.1,Telenomus podisi,Scelionidae,Hymenoptera,2,1.0,found,GBEU01,TSA,PRJNA246261,SAMN02746150,55027228,51106
946,GBES00000000.1,Dichelops melacanthus,Pentatomidae,Hemiptera,0,0.0,not found,GBES01,TSA,PRJNA246259,SAMN02746137,4256207,8684
947,GBFA00000000.1,Chinavia ubica,Pentatomidae,Hemiptera,0,0.0,not found,GBFA01,TSA,PRJNA246250,SAMN02744791,24165131,41529
948,GBER00000000.1,Euschistus heros,Pentatomidae,Hemiptera,0,0.0,not found,GBER01,TSA,PRJNA246125,SAMN02743531,11835760,19520
949,GBXH00000000.1,Cadra cautella,Pyralidae,Lepidoptera,0,0.0,not found,GBXH01,TSA,PRJNA254197,SAMN02903331,49323831,82898
950,GAPL00000000.1,Sitobion avenae,Aphididae,Hemiptera,0,0.0,not found,GAPL01,TSA,PRJNA196813,SAMN02044402,27059733,30678
951,GACO00000000.1,Priacma serrata,Cupedidae,Coleoptera,0,0.0,not found,GACO01,TSA,PRJNA181032,SAMN01766807,9520930,18752
952,GACP00000000.1,Micropterix calthella,Micropterigidae,Lepidoptera,0,0.0,not found,GACP01,TSA,PRJNA181028,SAMN01737643,61161984,137048
953,GADH00000000.1,Corydalinae sp. KMRSPBM-2012,Corydalidae,Megaloptera,0,0.0,not found,GADH01,TSA,PRJNA181124,SAMN01774156,28939054,56979
954,GADB00000000.1,Nannochorista philpotti,Nannochoristidae,Mecoptera,0,0.0,not found,GADB01,TSA,PRJNA181029,SAMN01766986,27545341,44840
955,GADA00000000.1,Xyela alpigena,Xyelidae,Hymenoptera,0,0.0,not found,GADA01,TSA,PRJNA181036,SAMN01774150,4805593,9812
